token,df,tf,cluster,cluster_centrality,svd_c1,rank_score
우리,8,8,5,8.205342302923736,0.026583445346474308,-0.3558190815458787
건강하게,11,13,6,5.248512725347699,0.034877179203922845,-0.35879849159835714
향이,9,11,8,6.789797818591701,0.03583430309556327,-0.35891692055688357
풍미가,10,12,8,6.006650233873797,0.03462951000027258,-0.3594710814524081
and,5,18,5,7.774478007282083,0.015109966845512569,-0.3596499419735535
아닌,5,5,5,10.444927207073992,0.020964982126588483,-0.36050988555626307
오렌지,5,7,5,9.766672916172809,0.03672382859002428,-0.3626089328551268
진행,5,5,5,10.309367096512496,0.022461390700456576,-0.3639908502059018
2T,8,8,5,8.008058486689707,0.018115372756656017,-0.36448506025437777
과일,9,10,6,6.894445411846527,0.026848458394008047,-0.3651378964370534
정기배송,10,13,6,5.5675856865324675,0.029095708574458083,-0.36799577813533074
저녁에,6,6,5,9.451434877318945,0.016562268345028736,-0.36833198227269137
이번에,5,5,5,10.140024910788949,0.019164065555132427,-0.37008646294379255
이용,7,9,5,8.223117816243048,0.013376673127443117,-0.3701287959263589
디저트,5,5,1,10.095158155477392,0.010960282196058619,-0.37418028570640216
타코,8,13,5,6.72112975320966,0.007005548632283178,-0.3747917647767558
새우,9,11,8,6.335037694396258,0.027106520959142476,-0.3752434346145156
추가,10,12,6,5.457901495829884,0.02707126849917565,-0.3781664241130278
필수,5,5,5,9.688009923248568,0.032533310449766754,-0.37885979470764525
취향껏,6,6,5,9.031341411468528,0.020470552531469392,-0.37936582799118485
네이버,5,6,5,9.4879346246847,0.02775702916035312,-0.38009934213114444
풍미를,7,8,8,7.918002994309993,0.025537183835904913,-0.3812504531863685
팔로우,7,7,5,8.272370864285788,0.012504619637939002,-0.3814952927978954
diet,8,8,1,7.460901760976956,0.010004549462914259,-0.38332044367725976
수제,6,6,5,8.761305752509886,0.031636876064030386,-0.3835318639708649
바쁜,5,5,1,9.554940152357212,0.028522203530220037,-0.3841299650105411
서울,6,6,5,8.826854567708736,0.023702683998938937,-0.3842870558739108
이탈리아,5,6,5,9.307325769116895,0.02539075712200842,-0.3862114724690556
토핑,5,6,5,9.22060575241111,0.027004526856475662,-0.3882162994495814
간단하게,7,7,5,7.928237230965834,0.02102392532546627,-0.3887357750332425
채소를,5,5,5,9.244909968916748,0.039513795748317954,-0.3895313796301429
소스가,7,7,1,7.670696187292672,0.036190317781056754,-0.39118164437132535
들어,5,5,5,9.315321425954675,0.026058912652338378,-0.39201046022438146
마지막에,5,5,5,9.296152387999495,0.02338556470028075,-0.3934782794683909
한정,5,5,5,9.186397224411445,0.02639814767838387,-0.39568756997941856
조합이,6,6,5,8.48809420893225,0.016722475821842914,-0.3966108984725194
연어,7,7,5,7.795912140728307,0.008799846522193473,-0.39676138411883277
비타민,5,7,6,8.576125674594314,0.033737212546200275,-0.3986344337311864
있으면,6,6,1,8.199222206177982,0.035456178704043266,-0.39877191173072735
문의주세요,6,6,5,8.189716425045013,0.032274096966842504,-0.4001275581484121
조합,7,7,5,7.480727363278106,0.019957729321002822,-0.402258168325314
은은한,6,6,5,8.28642825877381,0.014398362419682632,-0.4033280885670423
쉬림프,10,12,8,4.766401297224707,0.012788864306292842,-0.40333414895943015
산미가,5,5,5,9.058832075237362,0.013577953862419341,-0.40377476837081416
당근라페,6,6,1,8.150270556121832,0.024549053680686318,-0.40390005243899996
플레이팅,5,5,5,9.117315466696148,0.007712267149743558,-0.4040382671019761
요거트,5,6,6,8.596612659261819,0.030053362160268705,-0.4055377321060827
싶어서,5,5,5,8.810688468281084,0.023908175369302044,-0.40757967139736334
합리적인,7,7,6,6.976774768506912,0.03247721156173424,-0.4128464122805856
즐기는,7,7,5,7.176716258001905,0.0117813988966601,-0.4139644773646702
서브웨이,8,11,5,5.767275439409675,0.010473552205909408,-0.4141932882153805
먹었어요,6,6,5,7.801080871993653,0.018615536943533025,-0.41617668040177297
와인,5,5,5,8.624308352403828,0.014220342433009465,-0.41633743863168243
저녁은,6,6,5,7.712100712060353,0.01775673894643262,-0.419084117330294
식단추천,6,6,1,7.720997476543182,0.009776832831664854,-0.4215209780839589
한국,5,8,5,7.832624433272225,0.010412391349314614,-0.42212930935359605
식단을,5,5,1,8.31451305351489,0.023559319928690883,-0.42229080168541977
생각이,6,6,5,7.512057889696836,0.02490200131796882,-0.42255135633898705
식단으로,7,7,1,6.7095845455884175,0.026192247969273788,-0.4228301772989707
부라타,7,9,5,6.311469309833097,0.016428281669328876,-0.42532089890958236
오늘의메뉴,9,11,5,4.822202245671239,0.009589525304722419,-0.42566151563714993
많아,5,6,5,8.005596247944768,0.020410391551544237,-0.42618120432201567
용산역맛집,6,6,5,7.662121982687268,0.0,-0.426558766431274
용산샐러드,6,6,5,7.662121982687268,0.0,-0.426558766431274
용산샐러드맛집,6,6,5,7.662121982687268,0.0,-0.426558766431274
재고연어,6,6,5,7.662121982687268,0.0,-0.426558766431274
건강샐러드,6,6,5,7.662121982687268,0.0,-0.426558766431274
24시식당,6,6,5,7.662121982687268,0.0,-0.426558766431274
건강을,5,5,5,8.156391732936275,0.017805764172178426,-0.4288870058657055
신메뉴,7,9,5,6.1203785900256165,0.021500688609521607,-0.42922581247543146
함께한,6,6,5,7.113471836232134,0.03678534029823028,-0.43025575575625463
to,5,6,5,7.769367069530738,0.028882449764405377,-0.43026405467686424
22일,6,7,5,7.208316566452387,0.0011621444399358308,-0.43325267561606773
만들었는데,7,7,5,6.40998866604921,0.020839811105522438,-0.4334516864825851
이탈리안,5,5,5,8.015602813608172,0.014272997436642065,-0.43422244831379564
맛나게,5,5,5,7.87142404634468,0.02203651120023255,-0.43583758226867736
또띠아에,5,5,7,7.945674301089616,0.00997682531267781,-0.4377319518043413
신선하고,7,7,5,6.350918975383848,0.011889923284920898,-0.4382155424318087
달콤,7,7,6,6.127536217980172,0.029110188424781303,-0.43896222432281
더해,5,5,5,7.67404704771798,0.023611249947555004,-0.4411101728711567
전통,6,8,8,6.486983834247406,0.02028979365752657,-0.4417396010845621
아침은,7,7,5,6.137309510944013,0.010382782420529991,-0.4450077350669627
식감이,6,6,8,6.632993034391775,0.03468118292149396,-0.44509881032119286
식단기록,7,7,1,5.997261287182707,0.02219796428740563,-0.4451312514857676
꾸준히,6,6,1,6.735371643575782,0.016298806896943872,-0.4483040020446347
완벽한,8,9,6,5.000573453497531,0.012840392405331826,-0.4484627951353457
데일리,6,6,5,6.746133964164633,0.014871174883805039,-0.4484702436836048
동안,7,7,5,5.9621750137484035,0.01510213249591715,-0.44856274705019195
비건,6,7,5,6.510734449176686,0.013732462033917002,-0.4495186230703002
치킨텐더,6,6,5,6.6329897345656015,0.01826483550225849,-0.45065034382718067
샐러드레시피,8,8,8,4.9835178526113415,0.01953766048548378,-0.45295973702221154
물기,5,7,6,6.630465471046308,0.03401905004563097,-0.4557635046557339
병아리콩,7,8,5,5.312143886936523,0.03067079726591398,-0.45615612473030975
샐러드도,5,5,1,7.230645501526514,0.017617472727367127,-0.4561780713247897
탄수화물,5,5,5,7.244877135672697,0.01485259086269433,-0.45669448725870626
깨끗한,6,6,5,6.410509136291315,0.017726189531031823,-0.45737593674859883
배가,6,7,5,6.243684037851259,0.013054237465211426,-0.45760227235189166
집에서,5,5,5,7.105670823591444,0.02176820355539227,-0.4584501054728818
수업,5,8,1,6.600494382958126,0.009221786820114878,-0.45877046583167824
108호샐러드,7,7,5,5.607860975632327,0.01082502164456312,-0.4604299501482286
방울토마토,5,5,1,6.949479524126113,0.029406881174757236,-0.46046075874109205
미리,6,12,7,5.121329807360535,0.00952726913538152,-0.4605043707610014
계절,5,5,6,6.824242869011321,0.03480243959248571,-0.4623195406778044
영양사,6,6,5,6.209082183543874,0.0149283051570064,-0.46424631044861503
SAUCIT의,10,10,5,3.223466267134855,0.003041263183098858,-0.4645303536373606
버무린,5,5,5,6.874169034494178,0.016469843875457676,-0.4670505925247814
접시,6,7,5,5.871522574328392,0.012978746719582586,-0.4685735498140746
일요일,5,5,5,6.903166527597994,0.009370695282363705,-0.4685984234062772
그릭요거트,5,5,5,6.880229088944318,0.006864134776205929,-0.47012067447974254
너무너무,6,6,1,5.8737186066410905,0.021417415299694313,-0.47191539536652255
채소,8,9,6,3.9804618307674224,0.03088218815426068,-0.4723644885621797
반찬,5,9,5,5.944175241872678,0.006432379265108541,-0.4727568422618107
구워서,5,5,5,6.730622116000175,0.011218082525402337,-0.47304845534674633
뿌리면,5,5,5,6.7393624577820574,0.010266615822507642,-0.4731131434832299
식단공유,7,7,8,5.125144002434235,0.01027073967010433,-0.47481471838712647
23일,6,7,7,5.65453652514459,0.010953200591589201,-0.4756403587554152
메뉴를,5,5,5,6.6617692643555335,0.008262683133626603,-0.47607291966107
수요일,5,6,5,6.442064900764562,0.005177291924267474,-0.47731798314544716
행복한,6,6,5,5.790398089953016,0.011664988173991917,-0.4776638902362046
리코타치즈,7,9,5,4.3972081222736605,0.023181870419715332,-0.47933796355616115
담은,5,5,5,6.441180953683922,0.015326761874516117,-0.4801718814802532
깔끔한,5,5,5,6.307170814086023,0.017928147373266055,-0.4832335948041993
가격으로,5,5,6,6.252031958598344,0.021473703898436055,-0.48365631610613435
들어간,6,6,8,5.428153693911753,0.02530549007921222,-0.483705223339747
특별한,6,6,8,5.430976735940799,0.017840336037918257,-0.4861466489043444
단체급식,5,5,5,6.180251811681173,0.018529112568005497,-0.48676322104412706
온더테이블,5,5,5,5.9261613280349135,0.010923028764378836,-0.49680846262164197
끼를,6,6,8,5.123624152929615,0.010643512570097933,-0.4976200000090164
직장인,5,5,5,5.640266772317467,0.029780937585787856,-0.49883990319939403
healthy,6,6,5,4.980010087532381,0.009735803460552432,-0.5021508306659388
선택,6,6,6,4.628910338356946,0.0391152781233066,-0.5025420133615212
sandwich,5,5,5,5.47252242786851,0.030169827445339,-0.5036419719424485
부드럽게,5,5,5,5.682609993301146,0.008843216887050061,-0.504674941693099
먹방,5,5,5,5.522087337470985,0.01479147516394752,-0.5073846266407699
직원식당,5,6,5,5.215742367615303,0.016863255482106283,-0.5094339265720654
신선함,5,5,6,4.952457161444084,0.05109541023663865,-0.5118614601882345
토스트,7,7,5,3.9042888043472646,0.005173934650255522,-0.5124452077477956
채우고,5,5,8,5.064335233260166,0.0350127803566462,-0.5140095664701142
재료와,5,5,6,5.112033394946327,0.02055798934687731,-0.5174948084062962
구내식당,7,7,5,3.609342763120761,0.015146312721658253,-0.5177476409669156
마음,5,5,5,5.185990559381006,0.012076698078095867,-0.5181877097824941
30000원,5,5,6,4.869430928136634,0.02541687679685278,-0.5229869538047267
4팩,5,5,6,4.869430928136634,0.02541687679685278,-0.5229869538047267
샐러디,5,11,5,3.623831662856494,0.005377948171870359,-0.5288375199433528
예뻐서,5,5,5,4.792543983023487,0.012558707633991827,-0.5295964827248638
7가지,8,8,5,2.434519280420532,0.0016603038006473261,-0.533974574789509
달걀,5,5,5,4.580957392478817,0.007896983668009038,-0.5373959500691748
한식뷔페,7,7,5,2.832254578336399,0.005539782571685474,-0.5438514013766887
샐러드도시락,5,5,5,3.9321485952276793,0.017709839769448565,-0.5531598885691974
갑자기,5,5,5,3.948646589862845,0.007015590471886122,-0.5562910835779336
집밥요리,5,5,5,3.7161314487427513,0.009664335265994368,-0.5622339409092824
맛은,6,6,5,2.85053926014509,0.010949819827853351,-0.564370778948307
매우우수업체백반맛집,6,6,5,2.8857513004591153,0.003483734651076662,-0.5658599171348969
헬스,5,5,5,3.476824302509021,0.004012429259307329,-0.5711835506354582
밑에,5,5,5,2.9619170942376236,0.004014447891140731,-0.5863269537738132
점심메뉴입니다,5,5,5,2.9619170942376236,0.004014447891140731,-0.5863269537738132
석식메뉴도,5,5,5,2.9619170942376236,0.004014447891140731,-0.5863269537738132
구성으로,5,5,5,2.761422106605933,0.008540453050249305,-0.5906932330336208
유부초밥,5,5,5,2.2531758015689327,0.0006238671659473182,-0.6083185264277812
