token,freq
두끼,2
두끼를,2
두른다,2
두부유부초밥,2
두세,2
둘둘,2
둘이서,2
둘째가,2
뒤에스을쩍,2
드는,2
드려요,2
드셔보시면,2
드시면,2
드실수있어요,2
든든,2
듣고,2
듣는,2
들고다니는,2
들어가,2
들어가서,2
들어서,2
들어오는,2
들어있고,2
등분,2
등을,2
디자인도,2
따따이,2
따뜻함을,2
따뜻함이,2
따라해,2
따수운,2
따콩이네,2
딱딱해,2
딸이,2
땅버,2
땅콩조림,2
때가,2
때까지,2
때도,2
때마다,2
떠오르는,2
떠지는,2
떡갈비도,2
떡볶이맛,2
떡조림,2
떨어져서,2
또다시,2
또시락,2
또싸요,2
똑같이,2
똥손,2
뚜껑까지,2
뚜껑도,2
뚜껑이,2
뚜열치,2
뚝딱월요병이,2
뚱데렐라,2
뚱데렐라는,2
뛰어난,2
뜨거운물에,2
뜨끈하게,2
뜸했어요,2
라면삶아서,2
라봉,2
랜덤김치,2
러닝도,2
러버,2
런치백,2
레시피로,2
렌지땡,2
로즈퀴즈핑크,2
롯데월드,2
마녀,2
마늘계란볶음밥,2
마늘쫑볶음,2
마무리하기,2
마요,2
마요네즈도,2
마요네즈를,2
마음도,2
마음만은,2
마음은,2
마파두부,2
만나고,2
만나자,2
만두여서도시락으로,2
만드는거,2
만드는건,2
만든거,2
만들겠습니다,2
만들구요,2
만들기에,2
만들다보니,2
만들어봤습니다,2
만들어주고,2
만들어주기,2
만들어준,2
만들었지만,2
만듭니다,2
만사,2
만에,2
많이들,2
말아줬어요,2
말았는데,2
말해줘서,2
맘까지,2
맛과,2
맛까지,2
맛보니,2
맛보장,2
맛보장이고요,2
맛술,2
맛있겠다,2
맛있다고,2
맛있당,2
맛있었고,2
맛있었음,2
맛있으니,2
맛있으니까,2
맛있잖아요,2
맛있죠,2
맛점하세용,2
맞추고,2
매달,2
매력,2
매실액,2
매콤함이,2
맥적구이맛으로,2
맵찔이도,2
먹겠습니다,2
먹고싶어서,2
먹고와,2
먹기는,2
먹기도,2
먹다보니,2
먹어보고,2
먹어보고는,2
먹어본,2
먹어야겠어요,2
먹어야지,2
먹어요,2
먹어주고,2
먹어주기,2
먹었길,2
먹었다고,2
먹었다는,2
먹었답니다,2
먹었습니다,2
먹었을,2
먹으려고,2
먹으렴,2
먹으며,2
먹을수,2
먹음,2
먹지도,2
멈춰,2
메뉴들,2
메뉴예요,2
메뉴입니다,2
메론,2
메밀소바,2
메인반찬은,2
메인은,2
메추리알새송이장조림,2
메추리알장조림,2
면을,2
명장바이오,2
명태회무침,2
몇번을,2
모던토프,2
모르겠어요,2
모르는,2
모모,2
모슈,2
모자란간은,2
모조리,2
모집합니다,2
목살에,2
목요일만,2
목요일이니,2
몸도,2
못한,2
못해서,2
못했는데,2
못했지만제가,2
무거운,2
무나물,2
무로,2
무료배달,2
무료배송,2
무료수거,2
무스비,2
무인양품에서,2
무침안녕하세요,2
묵은지닭갈비,2
문득,2
묻힐,2
물만두가,2
물만두덮밥,2
물만두를,2
물어봤더니,2
물엿,2
뭐하셨나요,2
미니유부초밥,2
미도,2
미래,2
미루고,2
미역,2
미역김자반,2
미역을,2
믹싱볼,2
믿고,2
밀가루,2
밀리지,2
밀폐력이,2
밑간을,2
바꿨더니확실히,2
바닥,2
바라며,2
바랄게요,2
바람은,2
바비큐맛,2
바쁘다,2
바삭해서,2
바프,2
반반,2
반찬들을,2
받아보세요,2
받았는데,2
발견,2
발라도,2
발라주며,2
발바닥에,2
발생,2
발송,2
밥반찬,2
밥아조씨와,2
방과후,2
방토까지,2
방학도시락,2
배고,2
배고플까봐,2
배달의민족,2
배달주문,2
배도,2
배어서,2
배추,2
배추겉절이,2
백금촉매,2
밴드,2
버클을,2
버팔로윙과,2
번씩,2
번호,2
벚꽃이,2
베이글로,2
베이스,2
변신,2
별거,2
별란말이,2
별미에요,2
보관해,2
보기만,2
보내는,2
보내드려요,2
보내주셨어요,2
보내진,2
보냈더니,2
보니까,2
보러,2
보려고,2
보면서,2
보온도시락,2
보온도시락에,2
보온용기,2
보자기,2
보통,2
복숭아,2
볶고,2
볶기,2
볶볶,2
볶아주고,2
볶았어요,2
볶음김치,2
볶음안녕하세요,2
본점,2
봄이,2
봄인가봐요,2
봅니다,2
봐서,2
봐요,2
봤더니,2
부가세포함,2
부담스럽지,2
부담이,2
부모님,2
부모님들,2
부어서,2
부어주면,2
부었더니,2
부족한,2
부지깽이나물밥,2
부추계란말이,2
부추넣은,2
부추랑,2
부추전,2
부치고,2
북엇국,2
분께,2
분께는,2
분도,2
분들을,2
분리,2
분이,2
분홍소세지,2
불가,2
불렀던크림치즈컵쿠키를,2
불빛과,2
불태움,2
불향,2
붙이고,2
브로콜리와,2
비건,2
비건마요,2
비벼,2
비벼먹으면,2
비벼서,2
비비드키친,2
비빔,2
비빔만두,2
비슷하게,2
비슷한,2
비싸서,2
비주얼이,2
비트와,2
빠르고,2
빠지는,2
빵으로,2
빼면,2
뿌려서,2
뿌린,2
뿜뿜,2
사각형,2
사드셨거든요,2
사드시고,2
사람도,2
사람들,2
사람에게,2
사람이,2
사랑ㅎ,2
사랑하는,2
사러,2
사료,2
사료를,2
사르르,2
사먹는,2
사무실,2
사봤는데,2
사실은,2
사와서,2
사용하기도,2
사용하는,2
사용할,2
사육환경번호,2
사이드로,2
사전,2
살이,2
살짝만,2
삶을,2
삼색나물김밥과,2
삼행시,2
샀는데,2
상단,2
상품은,2
새송이버섯볶음,2
새우볶음,2
새우볶음밥,2
새우와,2
새우튀김김밥,2
새지,2
색이,2
샌드위치로,2
샌드위치를,2
샐러드가,2
샐러드로,2
샐러드와,2
샘플,2
생각,2
생각나는,2
생각나서,2
생각에,2
생각하니,2
생각하면,2
생각해도,2
생각해요,2
생긴,2
생선,2
샥샥,2
서비스를,2
서운한,2
서울시,2
섞어주기,2
섞어주면,2
선물,2
선생님,2
선선하고,2
선선해진,2
선착순,2
선택했어요,2
설레서,2
설탕을,2
섭취,2
성인,2
성장기,2
세일,2
세척도,2
세척이,2
센스,2
소개해요,2
소고기국,2
소금과,2
소보로,2
소세지볶음,2
소소한,2
소스도,2
소스랑,2
소스에,2
소식,2
소재,2
소재가,2
소풍가기,2
소풍가요,2
소풍간다고,2
소풍날,2
소풍때마다,2
소풍이라,2
손목,2
손색없는,2
쇠고기카레카레,2
수가,2
수거,2
수고,2
수납,2
수박,2
수비드,2
수안이가,2
수요고개,2
수요팅하세요,2
수저가,2
수저함이,2
수험생,2
숙주나물,2
숙취로,2
순간을,2
순두부,2
순두부국,2
순살,2
순살족발과,2
순살치킨,2
순솔,2
순한맛,2
술술,2
쉐킷쉐킷,2
쉬운,2
쉽지는,2
스타일로,2
스텐볼,2
스토리가,2
스토리로,2
스트링,2
스팀,2
스팸계란치즈꼬마김밥점심,2
스팸과,2
스팸도,2
스팸에,2
스팸으로,2
스팸이,2
스푼맛술,2
스푼매실청,2
스푼물,2
스푼식초,2
스푼을,2
스푼참기름,2
슥슥,2
슬라이스,2
슬리퍼,2
습관,2
승부하는,2
시간이나,2
시금치무침,2
시금치커리치킨,2
시나모롤,2
시래기표고버섯솥밥,2
시원섭섭하기도,2
시작된,2
시작은,2
시장에서,2
시절,2
시중,2
시즈닝,2
시즈닝홀그레인,2
시판,2
시험,2
식감,2
식기세척기,2
식단표,2
식빵에,2
식사되세요,2
식세기,2
식어도,2
식이섬유,2
식자재,2
식힌,2
신경,2
신나는,2
신나서,2
신랑,2
신아푸드니,2
신제품,2
실리콘으로,2
실전,2
실컷먹고,2
실패해서,2
싫은데,2
싱가포르에,2
싶고,2
싶다,2
싶다고,2
싶다면,2
싶던,2
싶었지만,2
싸가고,2
싸다,2
싸둔,2
싸면,2
싸악,2
싸와서,2
싸주는,2
싸주면,2
싸주시고,2
싸줄,2
싸줄게,2
싸줘,2
싸줘서,2
싸지,2
쌀쌀해졌어요,2
쌀쌀해지니,2
쌀쌀해지니까,2
쌌다,2
쌓아,2
써보니,2
써보세요,2
썰고,2
쏘야,2
쓰는데,2
쓱싹,2
씹히는,2
씻은,2
아까운,2
아내,2
아내가,2
아니냐구요,2
아니면,2
아닙니다,2
아들의,2
아들이,2
아래,2
아무래도,2
아부지께,2
아빠를,2
아사이볼,2
아이가,2
아이들도,2
아이들의,2
아이스,2
아이템,2
아주아주,2
아직은,2
아침도,2
아침마다,2
아침밥을,2
아침은,2
아침한숟갈,2
안내,2
안되는,2
안심이,2
안심하고,2
안쓰고,2
안전하게,2
앉아,2
않겠지만,2
않나요,2
않네,2
않네요,2
않아요,2
않은데,2
않을,2
알람,2
알려주세요,2
알맞게,2
알배추,2
알아버린,2
알아서,2
알차게,2
앞두고,2
앞으로도,2
애들이랑,2
애호박부추전,2
액젓,2
야금야금,2
야채도,2
야채를,2
야채볶음,2
야채춘권,2
야호,2
약간의,2
양과,2
양념깻잎,2
양념소스,2
양념으로,2
양념을,2
양념장도,2
양념장을,2
양상추믹스,2
양송이,2
양식,2
양을,2
양파를,2
양파와,2
어니언,2
어디,2
어디든,2
어때요,2
어떨까,2
어떨까요,2
어떨지,2
어렵지만,2
어린이집은,2
어릴,2
어묵이랑,2
어서,2
어제보다,2
어케,2
언제쯤,2
얹어,2
얼렁뚱땅,2
얼레벌레,2
얼큰알탕찌게,2
엄마도,2
엄마에게,2
엄만,2
업데이트,2
업로드,2
업로드를,2
없는데,2
없다는,2
없습니다,2
엊그제,2
에그,2
에그마요,2
에어프라이어로,2
에어프라이어에,2
에프에,2
여러개,2
여러분,2
여유로운,2
연속,2
연차,2
연휴동안,2
연휴부터,2
열린,2
열무김치요즘,2
열어,2
염증과,2
영상도,2
영상에,2
영양소,2
영업시간,2
옆으로,2
예랑이,2
예뻐서,2
예약시,2
예전엔,2
옐로우,2
오네요,2
오느르,2
오는건지,2
오늘의도시락,2
오늘의메뉴,2
오늘이,2
오늘하루,2
오도,2
오뚜기,2
오뚜기라는,2
오랜만이네요,2
오레오,2
오렌지,2
오리고기,2
오리탕,2
오믈렛,2
오슬로,2
오야지치,2
오이랑,2
오이지무침까지,2
오이탕탕이,2
오일로,2
오징어숙회,2
오징어젓갈,2
오픈,2
오픈이라아침에,2
오픈채팅,2
오후에,2
옥수수치킨팝콘,2
온반찬김밥이에요,2
올라가요,2
올려보도록,2
올려주고,2
올렸던,2
올리면,2
올리브유,2
올리브치즈빵,2
옮겨,2
옵션,2
와중에,2
완두콩,2
완벽밀폐,2
완벽한,2
완성되는,2
완성된,2
완성한,2
완전히,2
왔더라구요,2
왔습니다,2
왔어요,2
왕창,2
왜케,2
외부,2
외식,2
외식도,2
외출할,2
외친,2
요런,2
요렇게,2
요리는,2
요리실력이지만,2
욕심,2
욕심이,2
용기가,2
용기를,2
용량,2
용량이,2
우렁된장찌게밀키트,2
우렁쌈장,2
우삼겹으로,2
운동,2
운동하고,2
울애기,2
웃음,2
워킹맘,2
원닭다리살,2
원두부,2
원물을느끼실,2
원애호박,2
원액이라,2
원쪽파,2
원파프리카,2
월부터,2
월에,2
월요일이,2
월요팅,2
월이,2
위생적이고,2
위치,2
위하여,2
위해서,2
유난히,2
유부초밥과,2
유부초밥에,2
유튜브,2
육수에,2
윤은혜,2
으깨고,2
은은해서,2
을지로,2
음식들을,2
의적단,2
이걸로,2
이내로,2
이라,2
이래,2
이런거,2
이렇게나,2
이롬,2
이름,2
이마트,2
이미지,2
이쁘다,2
이쁜,2
이상의,2
이유가,2
이젠,2
이틀연속으로,2
이후,2
익어서,2
인기,2
인덕션,2
인스타에,2
인해,2
일그러진,2
일본,2
일상을,2
일어나기가,2
일하고,2
입금,2
입니당,2
입안,2
있게,2
있겠다,2
있길래,2
있는지,2
있어야,2
있었는데,2
있었답니당,2
있었어요,2
있었으면,2
있었지만,2
있으니까,2
있을거예요,2
있잖아요,2
잊지,2
자란,2
자랑해봤습니당,2
자르지,2
자서,2
자신이,2
자연의,2
자영업자라,2
자유롭게,2
작년,2
작업,2
잘됐다싶기도하면서,2
잘해왔다고,2
잠깐,2
잠봉,2
잠이,2
잡힌,2
장아찌,2
장을,2
장점,2
재고,2
재료가지,2
재료간장,2
재료도,2
재료들이,2
재료를,2
재미가,2
재밌고,2
재밌어요,2
재질,2
저녁까지,2
저녁밥입니다,2
저녁엔,2
저당밥솥,2
저랑,2
저렴하고,2
저만,2
저번에,2
저의,2
적당량후춧가루,2
적당한,2
적어서,2
전달했습니다,2
전문점,2
전복,2
전부,2
전원,2
전자레인지로,2
전주,2
전해보세요,2
전후로,2
절대,2
절약,2
점심도시락을,2
점심시간,2
점심시간에,2
점심시간이,2
점심으로,2
점은,2
접시에,2
젓갈,2
젓갈과,2
젓갈반찬,2
정기,2
정도면,2
정성과,2
정성을,2
정성이,2
정진,2
정진택,2
제거하고,2
제법,2
제육덮밥,2
제육볶음이,2
제육이,2
제품들,2
제품들이,2
제품이,2
조금만,2
조리하면,2
조만간,2
조미김,2
조심하셔요,2
조심하시고,2
조심하시구,2
조인,2
조절,2
조절용,2
조합은,2
졸여주면,2
종까지,2
종류별로,2
좋겠네요,2
좋겠는데,2
좋겠다,2
좋고요,2
좋네,2
좋아지는,2
좋아해요,2
좋아해주시고,2
좋았다고,2
좋았답니다,2
좋았어요,2
좋은지,2
좋을거,2
좋지,2
주년,2
주도,2
주말에도,2
주말이라,2
주먹밥도,2
주먹밥을,2
주문한,2
주문해서,2
주문해줬더라구요,2
주소,2
주었답니다,2
죽을,2
준비로,2
준비하겠습니다,2
준비할,2
준비해서,2
준비했다,2
줄인,2
중간에,2
중국,2
중에는,2
중요한,2
중이라,2
증정,2
지금까지,2
지금은달달,2
지난번에,2
지난주,2
지어주세요,2
지인들과,2
직장인에게,2
진심,2
진입을,2
집밥이,2
집밥이나,2
집밥처럼,2
짜고,2
짝꿍은,2
짝꿍이,2
짭짤한,2
쪄내면,2
쪼르르,2
쪽파로,2
쫑알쫑알,2
쫓겨,2
쯔유,2
찌개,2
찢어,2
착착,2
찬바람이,2
찬영이,2
찰기가,2
찰떡이죠,2
참고해서,2
참여,2
참치감자짜글이,2
참치김치볶음밥,2
참치를,2
참치마요덮밥,2
찹스테이크,2
찹쌀밥,2
창문을,2
채소들,2
채소랑,2
채소루꼴라,2
채썬,2
채우고,2
채운,2
챌린지,2
챙겨드렸어요,2
챙겨드세요,2
챙겨본,2
챙겨볼게요,2
챙겨줬답니당,2
챙기세요,2
챙길까,2
처리가,2
처음보는,2
천배,2
천원,2
천원대,2
천혜향,2
청년갑부도시락,2
청양고추맛,2
청양고추자박이,2
청춘식탁,2
체리,2
체중,2
체험학습,2
초간편,2
초딩이,2
초현실,2
촉촉,2
총총,2
최강,2
최고야,2
최고예요,2
최고의,2
최상품,2
최애를,2
추가로,2
추억,2
추워져서,2
추워지기,2
추워지면,2
추천을,2
출근길에,2
출근하시는,2
충무김밥,2
충족,2
취향도,2
취향수집,2
층ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,2
치마살,2
치즈계란말이,2
치즈계란찜,2
치즈김밥,2
치즈랑,2
치즈만,2
치킨난반,2
치킨데이,2
치킨도시락,2
친구가,2
친구들,2
카카오,2
카카오상담,2
칸에,2
칼로리는,2
칼세트를,2
칼이,2
캐릭터로,2
커피,2
컨디션이,2
컨셉으로,2
컵누들,2
케찹과,2
케첩,2
코다리무조림,2
코스트코에서,2
코코아,2
콘버터,2
콘샐러드,2
콜레스테롤,2
콤보,2
콩자반,2
쿠로미,2
퀄리티가,2
큐브닭가슴살맥적구이맛,2
큐브닭가슴살스위트바비큐,2
큐브닭가슴살트러플맛,2
크고,2
크렘,2
크림치즈컵쿠키,2
크아앙,2
큰술반,2
큰아들,2
큰아이,2
탕수육,2
탕탕이,2
태그,2
태성,2
태성골뱅이신사,2
탱글갈릭비엔나,2
토마토파스타,2
토핑,2
통밀,2
통새우만두,2
통오징어만두,2
퇴근길에,2
퇴근하고,2
투움바,2
튀겨서,2
튀김옷,2
튀어,2
트레이,2
특수,2
특유의,2
특집,2
틈틈이,2
파는,2
파무침,2
파스타가,2
파스타를,2
파우치,2
파이팅,2
파채,2
판매,2
판매하는,2
팔로우하고,2
팔보채,2
패키지여서그대로,2
팩에,2
팬이나,2
퍼지는,2
페트병,2
편리한,2
편식이,2
편안한,2
편하더라구요,2
평사에서,2
평생,2
포만감도,2
포만감이,2
포인트,2
포인트예요,2
포켓몬,2
폭탄,2
폼폼푸린,2
퐁당,2
표고버섯,2
표정,2
푸드,2
푸실리면으로,2
푸짐하게,2
풀무원,2
풍미가,2
풍미까지,2
퓨레,2
프렌치,2
프로모션,2
플라스틱,2
플레이팅,2
플레이팅까지,2
피곤해도,2
피드가,2
피드를,2
피드에,2
피에,2
피치,2
필수고,2
필요,2
필요하신,2
하기로,2
하나가,2
하나는,2
하나도,2
하나하나,2
하느라,2
하다가도,2
하단,2
하더라구요,2
하려고,2
하려구요,2
하렴이,2
하루전,2
하며,2
하셨던,2
하셨던곳이라,2
하양이치즈,2
하얗게,2
하여주세요,2
하트,2
한가위,2
한끼대접,2
한끼대접에,2
한끼라도,2
한다,2
한다고,2
한달에,2
한동안,2
한두가지씩,2
한박스,2
한번에,2
한상담다,2
한시간,2
한식도시락,2
한여름,2
한우,2
한입떡갈비,2
한정,2
한주,2
한주의,2
한참,2
할게요,2
할때,2
함께해요,2
합니당,2
핫도그,2
핫치킨,2
항꾸네푸드,2
항생제,2
항암에,2
해결할,2
해골,2
해달라,2
해동,2
해둔,2
해드리자,2
해먹고,2
해물,2
해물파전재료밀키트,2
해봅니다,2
해야겠어요,2
해주기,2
해주신,2
핸드폰,2
햇반,2
햇살닭,2
햇살시루,2
햇포터즈,2
했고,2
했네요,2
했는데도,2
했다가,2
했던,2
향과,2
향에,2
허니,2
현미,2
현미떡,2
현미잡곡밥,2
혈당,2
형태로,2
혜택을,2
호로록,2
호박,2
호박시루,2
혹은,2
확실한,2
환불,2
환영,2
환절기,2
활동도,2
활동하고,2
활용해,2
활짝,2
홧팅입니당,2
후라이드치킨,2
후랑크,2
후리카케를,2
후식샤인머스캣,2
후식으로는,2
후추로,2
훌쩍,2
휘뚤마뚤,2
휴식기를,2
흑흑,2
흔한,2
히히,2
힘내봅니다,2
힘내자,2
힘든데,2
힘들,2
힘들다,2
힘들어요,2
